"","Country.Name","Region","IncomeGroup","year","CO2","GDP"
"1631","Eritrea","Sub-Saharan Africa","Low income",2000,640000,706370816
"1632","Eritrea","Sub-Saharan Africa","Low income",2001,7e+05,752368496
"1633","Eritrea","Sub-Saharan Africa","Low income",2002,680000,729321367
"1634","Eritrea","Sub-Saharan Africa","Low income",2003,690000,870247703
"1635","Eritrea","Sub-Saharan Africa","Low income",2004,680000,1109054005
"1636","Eritrea","Sub-Saharan Africa","Low income",2005,6e+05,1098425901
"1637","Eritrea","Sub-Saharan Africa","Low income",2006,520000,1211161880
"1638","Eritrea","Sub-Saharan Africa","Low income",2007,510000,1317974491
"1639","Eritrea","Sub-Saharan Africa","Low income",2008,450000,1380188800
"1640","Eritrea","Sub-Saharan Africa","Low income",2009,470000,1856695551
"1641","Eritrea","Sub-Saharan Africa","Low income",2010,5e+05,1589515447
"1642","Eritrea","Sub-Saharan Africa","Low income",2011,570000,2065001626
"1643","Eritrea","Sub-Saharan Africa","Low income",2012,562455,2.255e+09
"1644","Eritrea","Sub-Saharan Africa","Low income",2013,580598,1.958e+09
"1645","Eritrea","Sub-Saharan Africa","Low income",2014,589670,2.604e+09
"1646","Eritrea","Sub-Saharan Africa","Low income",2015,589670,2.016e+09
"1647","Eritrea","Sub-Saharan Africa","Low income",2016,598742,2.213e+09
"1648","Eritrea","Sub-Saharan Africa","Low income",2017,653173,1.904e+09
"1649","Eritrea","Sub-Saharan Africa","Low income",2018,771107,2.006e+09
"1650","Eritrea","Sub-Saharan Africa","Low income",2019,798323,1.982e+09
"1651","Estonia","Europe & Central Asia","High income",1990,35280000,5.618e+09
"1652","Estonia","Europe & Central Asia","High income",1991,31540000,5.341e+09
"1653","Estonia","Europe & Central Asia","High income",1992,23820000,4.306e+09
"1654","Estonia","Europe & Central Asia","High income",1993,18340000,1.791e+09
"1655","Estonia","Europe & Central Asia","High income",1994,17820000,2.507e+09
"1656","Estonia","Europe & Central Asia","High income",1995,16260000,4502970889
"1657","Estonia","Europe & Central Asia","High income",1996,17200000,4786018988
"1658","Estonia","Europe & Central Asia","High income",1997,16770000,5154420649
"1659","Estonia","Europe & Central Asia","High income",1998,16240000,5674080543
"1660","Estonia","Europe & Central Asia","High income",1999,15290000,5756912266
"1661","Estonia","Europe & Central Asia","High income",2000,14920000,5686579748
"1662","Estonia","Europe & Central Asia","High income",2001,15380000,6254649539
"1663","Estonia","Europe & Central Asia","High income",2002,14950000,7367975888
"1664","Estonia","Europe & Central Asia","High income",2003,16940001,9874013098
"1665","Estonia","Europe & Central Asia","High income",2004,17020000,12145911801
"1666","Estonia","Europe & Central Asia","High income",2005,17230000,14106790200
"1667","Estonia","Europe & Central Asia","High income",2006,15980000,17022870405
"1668","Estonia","Europe & Central Asia","High income",2007,19980000,22449129483
"1669","Estonia","Europe & Central Asia","High income",2008,18400000,24341678629
"1670","Estonia","Europe & Central Asia","High income",2009,15050000,19633031398
"1671","Estonia","Europe & Central Asia","High income",2010,1.9e+07,19523477326
"1672","Estonia","Europe & Central Asia","High income",2011,18170000,23213994093
"1673","Estonia","Europe & Central Asia","High income",2012,16889999,23019150071
"1674","Estonia","Europe & Central Asia","High income",2013,19320000,25115753366
"1675","Estonia","Europe & Central Asia","High income",2014,17940001,26634083965
"1676","Estonia","Europe & Central Asia","High income",2015,15540000,22890762090
"1677","Estonia","Europe & Central Asia","High income",2016,15990000,24072829277
"1678","Estonia","Europe & Central Asia","High income",2017,16709999,26924385103
"1679","Estonia","Europe & Central Asia","High income",2018,15320000,30489500905
"1680","Estonia","Europe & Central Asia","High income",2019,10180000,31045591753
"1681","Eswatini","Sub-Saharan Africa","Lower middle income",1990,560000,1114703088.1614
"1682","Eswatini","Sub-Saharan Africa","Lower middle income",1991,560000,1156141998.33412
"1683","Eswatini","Sub-Saharan Africa","Lower middle income",1992,580000,1284766234.2216
"1684","Eswatini","Sub-Saharan Africa","Lower middle income",1993,590000,1357206995.74624
"1685","Eswatini","Sub-Saharan Africa","Lower middle income",1994,610000,1419293454.99606
"1686","Eswatini","Sub-Saharan Africa","Lower middle income",1995,630000,1698982437.76019
"1687","Eswatini","Sub-Saharan Africa","Lower middle income",1996,460000,1602760100.48147
"1688","Eswatini","Sub-Saharan Africa","Lower middle income",1997,590000,1716699913.19444
"1689","Eswatini","Sub-Saharan Africa","Lower middle income",1998,620000,1576904292.4588
"1690","Eswatini","Sub-Saharan Africa","Lower middle income",1999,680000,1547884442.26205
"1691","Eswatini","Sub-Saharan Africa","Lower middle income",2000,690000,1738100853.05052
"1692","Eswatini","Sub-Saharan Africa","Lower middle income",2001,610000,1542477308.89408
"1693","Eswatini","Sub-Saharan Africa","Lower middle income",2002,620000.004768372,1432228125.26682
"1694","Eswatini","Sub-Saharan Africa","Lower middle income",2003,629999.995231628,2197612701.09852
"1695","Eswatini","Sub-Saharan Africa","Lower middle income",2004,629999.995231627,2770082791.50412
"1696","Eswatini","Sub-Saharan Africa","Lower middle income",2005,660000.026226044,3178126491.90949
"1697","Eswatini","Sub-Saharan Africa","Lower middle income",2006,649999.976158142,3291353835.93
"1698","Eswatini","Sub-Saharan Africa","Lower middle income",2007,660000.026226044,3469363996.36642
"1699","Eswatini","Sub-Saharan Africa","Lower middle income",2008,629999.995231628,3294093485.20796
"1700","Eswatini","Sub-Saharan Africa","Lower middle income",2009,699999.988079072,3580417066.92472
"1701","Eswatini","Sub-Saharan Africa","Lower middle income",2010,649999.976158142,4438778424.30203
"1702","Eswatini","Sub-Saharan Africa","Lower middle income",2011,660000.026226044,4820499924.2539
"1703","Eswatini","Sub-Saharan Africa","Lower middle income",2012,680000.007152558,4886533032.88672
"1704","Eswatini","Sub-Saharan Africa","Lower middle income",2013,750000.000000001,4597532029.70451
"1705","Eswatini","Sub-Saharan Africa","Lower middle income",2014,750000,4422968339.67584
"1706","Eswatini","Sub-Saharan Africa","Lower middle income",2015,769999.980926514,4063245671.29285
"1707","Eswatini","Sub-Saharan Africa","Lower middle income",2016,839999.973773956,3816022046.82656
"1708","Eswatini","Sub-Saharan Africa","Lower middle income",2017,889999.985694885,4402969225.92165
"1709","Eswatini","Sub-Saharan Africa","Lower middle income",2018,910000.026226044,4666784617.59585
"1710","Eswatini","Sub-Saharan Africa","Lower middle income",2019,959999.978542328,4466066557.37957
"1711","Ethiopia","Sub-Saharan Africa","Low income",1990,2310000,12175166763.285
"1712","Ethiopia","Sub-Saharan Africa","Low income",1991,2330000,13463868357.4879
"1713","Ethiopia","Sub-Saharan Africa","Low income",1992,1520000,10492993077.6093
"1714","Ethiopia","Sub-Saharan Africa","Low income",1993,1940000,8830712713.90781
"1715","Ethiopia","Sub-Saharan Africa","Low income",1994,2260000,6927950564.55657
"1716","Ethiopia","Sub-Saharan Africa","Low income",1995,2570000,7663984567.90123
"1717","Ethiopia","Sub-Saharan Africa","Low income",1996,2870000,8547939730.62374
"1718","Ethiopia","Sub-Saharan Africa","Low income",1997,3060000,8589211390.49612
"1719","Ethiopia","Sub-Saharan Africa","Low income",1998,3230000,7818224905.55071
"1720","Ethiopia","Sub-Saharan Africa","Low income",1999,3180000,7700833482.00615
"1721","Ethiopia","Sub-Saharan Africa","Low income",2000,3560000,8242392103.68061
"1722","Ethiopia","Sub-Saharan Africa","Low income",2001,4400000,8231326016.47494
"1723","Ethiopia","Sub-Saharan Africa","Low income",2002,4570000.17166138,7850809498.16803
"1724","Ethiopia","Sub-Saharan Africa","Low income",2003,5019999.98092651,8623691300.04079
"1725","Ethiopia","Sub-Saharan Africa","Low income",2004,5329999.92370605,10131187261.4421
"1726","Ethiopia","Sub-Saharan Africa","Low income",2005,5050000.19073486,12401139453.9738
"1727","Ethiopia","Sub-Saharan Africa","Low income",2006,5400000.09536743,15280861834.6024
"1728","Ethiopia","Sub-Saharan Africa","Low income",2007,5960000.03814697,19707616772.7996
"1729","Ethiopia","Sub-Saharan Africa","Low income",2008,6489999.77111816,27066912635.2228
"1730","Ethiopia","Sub-Saharan Africa","Low income",2009,6530000.20980835,32437389116.038
"1731","Ethiopia","Sub-Saharan Africa","Low income",2010,6469999.79019165,29933790334.3418
"1732","Ethiopia","Sub-Saharan Africa","Low income",2011,7539999.96185303,31952763089.33
"1733","Ethiopia","Sub-Saharan Africa","Low income",2012,8479999.54223633,43310721414.0829
"1734","Ethiopia","Sub-Saharan Africa","Low income",2013,10079999.9237061,47648211133.2183
"1735","Ethiopia","Sub-Saharan Africa","Low income",2014,12340000.1525879,55612228233.5179
"1736","Ethiopia","Sub-Saharan Africa","Low income",2015,12890000.3433228,64589334978.8013
"1737","Ethiopia","Sub-Saharan Africa","Low income",2016,14970000.2670288,74296618481.0882
"1738","Ethiopia","Sub-Saharan Africa","Low income",2017,15819999.6948242,81770791970.982
"1739","Ethiopia","Sub-Saharan Africa","Low income",2018,17239999.7711182,84269348327.3454
"1740","Ethiopia","Sub-Saharan Africa","Low income",2019,18360000.6103516,95912590628.1412
"1741","Fiji","East Asia & Pacific","Upper middle income",1990,690000,1337024782.22702
"1742","Fiji","East Asia & Pacific","Upper middle income",1991,680000,1383843860.1247
"1743","Fiji","East Asia & Pacific","Upper middle income",1992,720000,1532401862.94079
"1744","Fiji","East Asia & Pacific","Upper middle income",1993,7e+05,1636074717.86224
"1745","Fiji","East Asia & Pacific","Upper middle income",1994,7e+05,1825763267.53637
"1746","Fiji","East Asia & Pacific","Upper middle income",1995,710000,1970347720.96992
"1747","Fiji","East Asia & Pacific","Upper middle income",1996,770000,2128696643.62574
"1748","Fiji","East Asia & Pacific","Upper middle income",1997,750000,2090184941.46983
"1749","Fiji","East Asia & Pacific","Upper middle income",1998,730000,1653160861.68714
"1750","Fiji","East Asia & Pacific","Upper middle income",1999,750000,1936484565.39399
"1751","Fiji","East Asia & Pacific","Upper middle income",2000,810000,1678239218.26553
"1752","Fiji","East Asia & Pacific","Upper middle income",2001,1040000,1652464201.00149
"1753","Fiji","East Asia & Pacific","Upper middle income",2002,879999.995231627,1833279985.36741
"1754","Fiji","East Asia & Pacific","Upper middle income",2003,1049999.95231628,2300453634.34962
"1755","Fiji","East Asia & Pacific","Upper middle income",2004,1470000.02861023,2708078476.63012
"1756","Fiji","East Asia & Pacific","Upper middle income",2005,1289999.96185303,2980484920.16558
"1757","Fiji","East Asia & Pacific","Upper middle income",2006,1379999.99523163,3076305452.86506
"1758","Fiji","East Asia & Pacific","Upper middle income",2007,1259999.99046326,3378314599.76402
"1759","Fiji","East Asia & Pacific","Upper middle income",2008,970000.028610233,3523185919.55826
"1760","Fiji","East Asia & Pacific","Upper middle income",2009,970000.028610227,2870624635.68032
"1761","Fiji","East Asia & Pacific","Upper middle income",2010,1159999.9666214,3140508835.9485
"1762","Fiji","East Asia & Pacific","Upper middle income",2011,1110000.01430511,3774530615.65916
"1763","Fiji","East Asia & Pacific","Upper middle income",2012,1029999.97138977,3972012570.53467
"1764","Fiji","East Asia & Pacific","Upper middle income",2013,1129999.99523163,4190143206.25611
"1765","Fiji","East Asia & Pacific","Upper middle income",2014,1289999.96185303,4856963229.83999
"1766","Fiji","East Asia & Pacific","Upper middle income",2015,1379999.99523163,4682546863.08162
"1767","Fiji","East Asia & Pacific","Upper middle income",2016,1519999.98092651,4930204229.72263
"1768","Fiji","East Asia & Pacific","Upper middle income",2017,1649999.97615814,5353404422.08138
"1769","Fiji","East Asia & Pacific","Upper middle income",2018,1629999.99523163,5581371850.14851
"1770","Fiji","East Asia & Pacific","Upper middle income",2019,1629999.99523163,5496264765.78411
"1771","Finland","Europe & Central Asia","High income",1990,54560000.0000002,141438345513.917
"1772","Finland","Europe & Central Asia","High income",1991,55129999.9999998,127773856785.767
"1773","Finland","Europe & Central Asia","High income",1992,52280000.0000002,112532519246.084
"1774","Finland","Europe & Central Asia","High income",1993,53459999.9999998,89214114708.0254
"1775","Finland","Europe & Central Asia","High income",1994,59929999.9999998,103299943084.804
"1776","Finland","Europe & Central Asia","High income",1995,56089999.9999998,134189814814.815
"1777","Finland","Europe & Central Asia","High income",1996,62570000.0000001,132129174216.93
"1778","Finland","Europe & Central Asia","High income",1997,60619999.9999998,126912152101.707
"1779","Finland","Europe & Central Asia","High income",1998,57270000.0000003,134038718291.055
